YEAR_,FIRE_NAME,GIS_ACRES
2010,ESHOM,6.1009812
2010,SHEEP COMPLEX,9021.5225
2010,CLARK,11.028556
2010,WILDCAT2,15.810898
2010,VERNON,964.40491
2010,SLOPE,1710.6901
2010,KEYS,110.67216
2010,DEER CREEK,3.6281228
2010,TRAVERTINE,21.787632
2009,GILLETTE,1.0063884
2004,PIUTE,10.80987
2005,WILDHORSE,63771.406
2005,HACKBERRY,7157.8521
2005,ROCKLIN L,19.829788
2005,CLARK,221.36392
1976,,365.51755
1985,PATE VALLEY,1761.3198
1986,GLACIER POINT,685.81531
1988,WALKER,2650.4746
1986,W TURNER,252.88979
1990,PIUTE,552.47272
1990,LAUREL LAKE 2,828.80103
1990,STEAMBOAT,6102.4287
2004,HETCHY,1936.1104
1974,STARR KING,3906.4536
1978,HOOVER,627.80145
1986,ELEANOR,1441.0142
1985,BARTLETT,1052.4999
1985,KENDRICK,1252.1752
1987,FROG,3838.9119
1980,,1637.0417
1980,,1063.455
1988,BREEZE,195.79654
1988,EAST LECONTE,3752.6702
1988,VERN,715.40088
1987,GLEN AULIN,262.27435
1987,CAMPGROUND,1207.2964
1980,,392.85986
1984,,737.97668
1985,BUCK,348.0643
1985,LOST BEAR,1017.7519
1988,HORIZON,673.66949
1987,LOST BEAR,1999.2761
1981,CONCOURS,2232.6194
1980,,1374.5074
1988,EDSON,236.18602
1984,,132.95401
1987,BETTY BLACE,393.32556
1984,,184.14864
1986,CASCADE CREEK,2069.0239
1985,,141.57062
1988,ECHO,1424.1984
1988,QUARTZITE,612.58032
1992,DOME,247.30495
1992,GRANT,120.17153
1992,OSTRANDER,406.91379
1999,LOST BEAR,2144.4824
1999,MORRISON,374.20782
1991,FROG,1730.9464
1991,FROG CREEK,1312.2186
1973,,14.91267
1974,HORSE RIDGE,72.940796
1974,HORSE RIDGE,109.2855
1975,,14.914443
1975,,208.68427
1975,,531.52863
1975,LEHAMITE,98.244995
1976,,49.900066
1976,,671.95941
1977,ROSE,14.91451
1977,ROOSEVELT,78.533257
1978,LISA ANN,46.515129
1978,CREEK,267.01642
1978,PATCH,252.61018
1979,,114.05225
1980,,28.168415
1980,GORDO,243.47833
1980,FOGHAT,39.86993
1980,,43.768532
1981,SLEEPER,27.190641
1981,,24.281925
1981,,11.254047
1981,,126.53213
1981,BASKET,623.71411
1981,,27.719625
1983,,151.00113
1983,JOHNSON,1363.2856
1985,MORRISON,44.520035
1985,,113.12653
1985,KIWI,39.585102
1985,VINEYARD,69.470825
1985,QUITIN TIME,11.930744
1985,GONZO,62.287041
1985,NEW DRUB,105.47591
1985,GLACIER,48.221889
1986,BLUE JAY,70.860023
1987,BOSWELL,143.71088
1988,ANITA,251.36676
1988,QUAKING,172.31956
1988,ALASKA,1876.6833
1988,ELBOW,450.45398
1990,HOOVER,76.083214
1991,CLIFF,49.974792
1991,ILL,440.27866
1991,ILL,3102.127
1992,MOON,11.923646
1995,CONNESS,197.93777
1995,SOUTH TURNER,609.69049
1996,KENDRICK,821.15948
1996,ADAM,248.33604
1996,PORCUPINE,17.057915
1996,PORCUPINE,88.320213
1978,J.L.,248.08983
1978,RED CLOUD,370.88098
1981,RED NECK,8.9473801
1997,KIBBIE,101.24725
1988,WALKER,497.58899
2005,KERN,361.38705
2005,KERN,14.830723
1963, ,176.33598
1965, ,10.184344
1969, ,0.40240896
1961, ,53.220875
1967, ,0.56568342
1957, ,35.88908
1951, ,1.2600729
1969, ,200.05429
1954,CHALONE CREEK CAMPGROUND,1.0912994
1958, ,0.9438194
1959, ,0.38168487
1952, ,0.55926675
1953, ,225.9919
1947, ,192.3726
1946, ,179.9743
1949,CAVES RETURN TRAIL,1.2138789
1947, ,0.28680134
1947, ,0.31405106
1941, ,0.7296446
1944,GLORIA VALLEY,1538.8938
1941,LONE PINE TREE,493.57584
1940,CHALONE CREEK ,439.60019
1931, ,165.89267
1931, ,66.854095
1934, ,0.91920018
1938,CHALONE CREEK  BRIDGE,7.1051164
1936,CCC CAMP,1.2160701
1939, ,0.99777031
1940,,265.50665
1940,,68.165733
1940,,17.797613
1978,HIWAY 25,1939.9912
1970, ,115.76871
1973, ,201.05054
1979, ,1.3997812
1979,GRASSY CYN,2.081625
1982, ,91.114693
1982, ,232.14238
1931, ,12927.57
1971, ,163.74777
1979,NORTH HQ,1.3572835
1981, ,0.59071332
1981, ,1.456257
1981, ,2.3094766
1981, ,1.6289032
1968,MELENDY CONTROLLED,183.50023
1931, ,2134.8164
1974,GLORIA ,1386.3848
1975, ,0.70770705
1979, ,1.9240921
1941,BLACK CANYON,64.532532
1938,,1379.585
1937,,27.72673
1935,EAST ENTRANCE,164.25389
1937,,28.215445
2006,BUTTE 2,2035.2244
2006,SALINE,59.826954
2006,GOLD VALLEY,480.00043
2006,CALICO,9278.4131
2011,CRYSTAL CAVE,0.10124204
2011,WILLOW,8.1515293
2011,NORTH BEACH 1,0.00310692
2011,NORTH BEACH 2,0.001532205
2011,INDIAN CLOVER,0.034436662
2011,VISTA,0.009118513
2011,YATES,0.002038008
2011,AVALANCHE,1068.116
2011,TAMARACK,1014.1056
2011,BALD,202.99283
2011,SMITH,22.896252
2011,BILEDO,19.640259
2011,SUMMIT,12.516438
2011,WELLS,1708.175
2011,BOBCAT,11.026016
2011,FIELD,0.018276449
2012,QUAIL,257.65872
2012,PASS,440.83063
2012,SOUTH,8.6804247
2012,READING,28073.203
2012,WOODS CREEK,324.34381
2012,CASCADE,1704.9259
2013,OLD,161.94016
2013,COAST,3.2111564
2013,SHORELINE,2.5399616
2013,CABLE,0.343236
2013,FORBIDDEN,198.14502
2013,RAINBOW VIEW,0.079441026
2013,CATHEDRAL,0.079397775
2013,DARK HOLE,0.079315469
2013,AULIN,0.07926745
2013,SNOW PEAK,0.07901904
2013,RODGERS,0.079183273
2013,SIESTA,0.079307429
2013,RAISIN,0.079316989
2013,PICNIC,0.079441547
2013,MERCED LAKE,0.079438217
2013,EAGLE,0.079403348
2013,HARDEN,0.079272307
2013,LAKE,0.079365604
2013,PATE,0.079240203
2013,PORCUPINE,0.079347931
2013,LINE,0.07933598
2013,MCSWAIN,0.079344206
2013,RICHARDSON,0.079066917
2013,BALDY,3.6927948
2013,SKAGWAY FIRE,0.18011861
2013,CHAGOOPA,62.145317
2013,WINDY PEAK,681.3786
2013,WILLOW CREEK,0.096644573
2013,HOCKETT FIRE,48.824478
2013,SOTTY'S,15.239745
2014,CENTER PEAK,0.21086967
2014,LOWER TENT MDW,7.9947186
2014,REDWOOD,5.5303512
2014,BUBBS CREEK,0.50392318
2014,ENDERTS,0.49863726
2014,PIUMA,0.79184151
2014,TAPIA,0.09347441
2014,SKYVIEW,2.9785845
2014,PALISADES,3.0248852
2014,VIRGENES,0.29577577
2014,CALABASAS,0.19776775
2014,TRANCAS,0.093464419
2014,MURPHY,0.093468517
2014,VIEW RIDGE,0.093481489
2014,OCEAN VIEW,0.19775413
2014,ENCINAL,0.093463808
2014,SHERWOOD,2.9780619
2014,WINERY,0.25027305
2014,LEONARDO,0.09348052
2014,HIGHLAND,0.093467057
2014,TYLER,0.48282078
2014,RAMBLA,0.4828423
2014,DEEP,0.24825177
2014,NORTH,0.1008057
2014,MCSWAIN,0.24826859
2014,EVELYN,0.10082608
2014,PORCUPINE,0.10080594
2014,CREEK,0.10080103
2014,CAMPGROUND,0.1008004
2014,GRANITE,0.10079931
2014,SNOW,0.10079031
2014,TRIPEL,0.10082818
2014,EL CAP,0.10079934
2014,CARABINER,0.10080566
2014,ILLILOUETTE,0.10081604
2014,LUKENS NORTH,0.10079692
2014,ELEANOR,0.10076506
2014,DOUBLE ROCK,1.0073342
2014,POTTER,0.1008303
2014,TAMARACK,0.10078613
2014,JACK,0.24825297
2014,CHILNUALNA,0.1007996
2014,POINT,0.1008025
2014,WAWONA,0.24827677
2014,MINNOW,0.10081325
2014,CASTLE,0.10080231
2014,FIREPLACE,3.5554438
2014,WOODLOT,3.2548769
2014,LEMBERT,4.4439116
2014,CRANE,2.2704802
2014,HAZEL,2.0746813
2014,RANCHERIA,1.5973279
2014,MOSQUITO,0.40283111
2014,BUENA VISTA,0.10081217
2014,GAYLOR,0.100825
2014,LYELL,0.10082924
2014,LUKENS,0.1007975
2014,ASPEN,0.1007821
2014,MORRISON,5.0136847
2014,MORAINE,0.10082213
2014,WOLF,0.10079504
2014,COYOTE,0.1008057
2014,BUCK,0.1008167
2014,ROYAL,0.10081404
2014,RED,0.10081868
2014,HOOVER,0.10081401
2014,MCGURK,0.10080109
2014,DARK HOLE,1076.4792
2014,EL PORTAL,4744.6167
2014,MEADOW,4774.4697
2014,DOG ROCK,312.28943
2014,STARR KING,10.187244
2014,CATHEDRAL,19.058039
2014,LOOKOUT,0.10076892
2014,WAPAMA,1.468078
2014,OTTOWAY,0.10081555
2014,FALLS,0.10077955
2014,GIBSON,0.10078008
2014,ELBOW,1.0074815
2014,SMOKEY,0.10078863
2014,CALDWELL,11.163079
2014,KERN,14.008651
1941,SPRING GAP,2791.8894
2004,TUOLUMNE,721.45978
2004,UPPER SANTA ANA ESCAPE,512.90356
2008,GROUNDHOG ,36.503326
2008,MONTGOMERY,289.93713
2008,NORTH,43.50024
1994,CHINESE (CHINA PINES SLOPOVER),160.15126
1976, ,29.652706
1981, ,8.9459639
1988, ,7.9568911
1988, ,8.9476337
1986, ,11.239817
1991, ,9.2230387
1996,CLARK,10.497621
1996,GREY,15.598937
1996,ILL,571.33936
1977, ,9.9378653
1977, ,7.9535265
1981, ,7.9522276
1981, ,8.9462519
2015,BUTTE,70846.531
2015,IONE,357.59027
2015,MILL2,53.997692
2015,ROUND,6537.5186
2015,TASSAJARA,1075.5193
2015,LAURELES,90.414688
2015,CIENEGA,686.78333
2015,DEER,66.021172
2015,BETABEL,56.30732
2015,,62.686375
2015,GRAPE ,7.4692373
2015,,15.967065
2015,,8.0956573
2015,TUNA,1.2048074
2015,WAYSIDE,6.6013489
2015,ZEBRA,10.103415
2015,MUNZ,96.200058
2015,CASTAIC,31.043646
2015,WIND,6.101388
2015,FREEWAY,11.554419
2015,POPPY,410.67938
2015,RIDGE,9.3863897
2015,CALGROVE,364.396
2015,REMSEN,16.506159
2015,HOPPER,10.72429
2015,FOUR BAY,4.7241831
2015,WAYSIDE,7.4248919
2015,SPUNKY,5.2178173
2015,JOHNSON,53.454727
2015,LINCOLN,234.18797
2015,JERUSALEM ,25118.377
2015,GARAGE ,27.718691
2015,WRAGG ,8049.3345
2015,ROCKY  ,69438.164
2015,GRADE ,24.591814
2015,PETERSON ,138.7429
2015,ELK,670.20862
2015,RIOSA,75.306152
2015,ATHENS,41.149246
2015,COOK,139.9756
2015,WOLF,17.756657
2015,COUNTRY,12.060652
2015,DOOLITTLE,20.034046
2015,BAXTER,21.749197
2015,LOWELL,2315.6296
2015,LOCUST,644.16846
2015,FRANCIS,28.872
2015,BURNETT,9.8680649
2015,FOUNTAIN,19.385857
2015,LESVOS,20.314222
2015,MCCOURTNEY,30.555107
2015,VISTA,20.634411
2015,CHOLAME,12.059127
2015,CUESTA,2445.9446
2015,DEER,94.627106
2015,VALLEY ,76084.836
2015,CLUB,111.94455
2015,4-2 CAHTO,15.455402
2015,SODA,28.010536
2015,MCCABE,1728.9738
2015,CORRINE,921.64893
2015,RED,134.02515
2015,TRIANGLE,58.639233
2015,WILDCAT,170.94952
2015,PARK,21.622559
2015,MERCADO,8.2340765
2015,LAKE 3,23.973005
2015,DELUZ,56.086411
2015,BEALE,52.865101
2015,GAVILAN,16.008833
2015,HIGHWAY,1048.6893
2015,MERWIN,181.43697
2015,MUSTANG,7.9965906
2015,SNOW,24.795732
2015,ANZA,543.53662
2015,SPIDER,35.202477
2015,RAMONA,12.936362
2015,JACK,5.4341269
2015,TESLA,2989.9253
2015,PACHECO,217.72693
2015,PARKHILL,1812.3151
2015,DEMOCRAT,123.69675
2015,BROWN,28.565807
2015,CHINA,175.01573
2015,MILL,12.762158
2015,FERN,88.536346
2015,MALLARD,65.951073
2015,DORRIS,28.192774
2015,COPCO,14.000801
2015,YORK,398.42294
2015,AGER,31.494381
2015,RIDGE,9.0720701
2015,MESA,210.83463
2015,MARIPOSA,9.0731726
2015,WHITE,53.556526
2015,GRADE,19.674082
2015,TRIPLE FIRE,427.96072
2015,PONDEROSA,15.156711
2015,BAKER,0.74658817
2015,VALLEY,7.0548968
2015,RANCHO,11.887596
2015,FORK,54.298412
2015,BLACK,163.28296
2015,36,3.7312672
2015,OAKRIDGE,10.168593
2015,36,97.439041
2015,LINKS,6.6980987
2015,TRUCKEE,1.4873339
2015,BUTTE,2.9083083
2015,DODGE,10517.517
2015,GREEN CREEK,26.894831
2015,PALMAS,69.169411
2015,S2 COAL,29.952766
2015,SHINN,110.80151
2015,S1 DUCK,30.089987
2015,STINE,13.793932
2015,VAN DYKE,512.43353
2015,GRIMY,19.423079
2015,LUMPKIN,1045.7562
2015,SWEDES,390.02188
2015,OLIVE,47.758251
2015,MERIDIAN,901.98627
2015,WEB,71.127785
2015,TREE,12.720523
2014,BRISTOL,20.156761
2015,JOHNSON,1.7296937
2014,FOOTHILL,12.617902
2015,PALM,22.354658
2015,WHEELER,4.6806836
2015,RIVER,164.70576
2015,KITTRIDGE,6.3774147
2015,RUSTIC,186.15108
2015,PEAK,2.9313817
2015,SUNSET,0.55482715
2015,HARBOR,0.006257951
2015,LEWIS,0.78517127
2015,PRINCETON,44.26712
2015,BANNISTER,25.014805
2015,STAFFORD,0.81978792
2015,POTRERO,29.249348
2015,RED,0.055349458
2015,JOHNSON,0.24418673
2015,PERKIN,9.3540764
2015,SHARP,6.9918036
2015,SOLIMAR,1287.3882
2015,BECKWOURTH LIGHTNING COMPLEX,14.3103
2015,WASHINGTON,17779.539
2015,KYBURZ,84.019455
2015,BIG CREEK,204.39267
2015,CREEK,137.3257
2015,BIG FIVE,264.56982
2015,BURNT,160.72992
2015,DARK,37.998093
2015,TENAYA,408.91483
2015,MIDDLE,324.7684
2015,CATHEDRAL,40.120743
2015,BRIDAL VEIL,38.408989
2015,WHITE CASCADE,50.733429
2015,PINES,174.94064
2015,CABIN,1461.8444
2015,WARM,270.0217
2015,MORRIS,9.7193966
2015,SHINN,11.242807
2015,RANCH,10.503751
2015,FIVE,24.54405
2015,GREEN,3.3707116
2015,SAN GORGONIO,9.8363161
2015,STERLING,118.02512
2015,SUMMIT3,55.595001
2015,LAKE,31284.441
2015,NORTH,4249.0933
2015,SKY,498.92065
2015,MUSIC,32.645077
2015,RESERVOIR,25.06381
2015,STONY GULCH ,6.5947218
2015,TWO MILE ,7.511982
2015,CUTCA,150.41797
2015,ROUGH,151546.81
2015,DEER,97.552078
2015,BOARDMAN 2,94.748772
2015,ETSEL,32.097187
2015,SAN HEDRIN,22.484886
2015,TANNER,44.545002
2015,MCOULLOH,35.280048
2015,MEADOW,22.062004
2015,MASON ,43.273178
2015,COLD ,14.211693
2015,TWIN,67.939445
2015,YELLOW,11.143682
2015,WHITE ,15.377847
2015,BURSON,18.239378
2015,CHORRO,273.81992
2015,SCALES,45.733833
2015,NICKOWITZ,7576.0454
2015,BEAR,11616.881
2015,COON,5682.627
2015,FEEDER,897.99249
2015,SUMMIT,639.91779
2015,PEAK,11524.465
2015,GROVES,6803.0308
2015,EAST,1530.9548
2015,PICKETT,11012.803
2015,GOBBLER,8305.0186
2015,LASSICS,18192.033
2015,TIERNEY,247.89116
2015,CHANCE,160.0666
2015,BUCK,1420.4796
2015,BLAKE,11439.252
2015,CASTLE 1,662.15912
2015,CABIN SEQ,6996.186
2015,GREY,19.448772
2015,FISH,20.865015
2015,LIGHTNING,31.732037
2015,DEVIL,20.12851
2015,PAW,10.240001
2015,SPRING GARDEN,15.840184
2015,WARD,129.28554
2015,PROSPECT,24.278818
2015,RASPBERRY,39.76297
2015,DOG,3276.4824
2015,BIG FOOT,25.137388
2015,DEER,8.535203
2015,TELEPHONE,54.829178
2015,BLUE,2828.0283
2015,RAIL,8669.7715
2015,GARDEN,0.031710275
2015,PEAK,6273.9492
2015,SHIELL,15390.648
2015,DAILEY,16.656101
2015,DYER,757.96179
2015,HAPPY,68095.242
2015,ROAD,378.97363
2015,PANTHER,128.69104
2015,LOOK,0.92846829
2015,HALSEY,7.2289224
2015,JOHNSON,17821.107
2015,KERLIN,500.94916
2015,PELLETREAU,4109.5391
2015,PATTISON,12916.572
2015,CASTLE,14253.951
2015,SPRINGER,0.48998296
2015,HIDDEN,11.045643
2015,MILL,72.601936
2015,YORK,243.67058
2015,OLSEN,400.20111
2015,CLARK,675.55823
2015,MINERS,173.98405
2015,MILITARY,52.840431
2015,SADDLE,1542.9666
2015,STEPHENS,209.62828
2015,WATER,35.91605
2015,GIBRALTAR,21.0506
2015,,14.130054
2015,,213.51048
2015,,15.643181
2015,BALD FIRE,26.947504
2015,PINE 1-44,1773.2467
2015,BLUFORD 1-55,202.70177
2015,BLOCKSBURG 1-58,283.83099
2015,DOBBYN 1-57,787.35297
2015,STEELHEAD 1-54,1403.4436
2015,WINCHESTER 1-47,147.25191
2015,WILDCAT 1-51,283.21988
2015,HORSE FIRE,145.90427
2015,BUCK FIRE,15.857148
2015,QUEEN,159.37738
2015,HOWARDS,29.580236
2015,PRARIE,67.954094
2015,DEVIL,14.404034
2015,FIVEMILE,62.04475
2015,DEER HORN 2,86.164314
2015,FROG,4862.1646
2015,WALKER,3815.8857
2015,OAK FLAT,107.90329
2014,SHERWOOD,1.9935428
2014,STAFFORD,2.3210816
2015,VICTORIA,0.56814277
2015,DOUGH,2.1606395
2015,FARIA,0.99017239
2015,TOLAND,3.0320029
2015,MOORPARK,2.0794084
2015,SOUTH,0.26007813
2015,MAIN,0.13575757
2014,TELEGRAPH,0.11554403
2015,BROOKS,2.9219983
2015,OJAI,0.00261181
2015,SHELL,2.4239967
2015,ARROYO,0.091173746
2014,BRIGGS,8.9324331
2015,HOTEL,29.412397
2015,SNOW,0.10080767
2015,MONO,0.10080937
2015,INDIAN CANYON,4.131937
2015,POPLAR,3.5547771
2015,DEERLICK,0.10079487
2015,CALABASAS,0.48543549
2015,DUME,1.4795077
2015,AGOURA,0.093973063
2015,NEWTON,0.093960151
2015,GRAND VIEW,0.093972474
2015,WENDY,0.09396258
2015,TOPANGA CYN,0.15221509
2015,POTRERO 2,43.496788
2015,MALIBU,5.392848
2015,COUNTRY CLUB,0.093977496
2015,RAMBLA,0.48535195
2015,MUREAU,0.48542672
2015,ROADRUNNER,0.023171764
2015,DEERVALE,0.60286856
2015,TOPANGA,0.25164834
2015,OAKMONT,0.25163886
2015,TOPANGA CYN,0.15221494
2015,TUNA,1.1840782
2015,POTRERO ,2.744287
2015,CORNELL,0.008776683
2015,COUNTRY CLUB,0.093977533
2015,118 FWY,4.0273767
2016,CAT,19.744371
2016,FIDDLER,330.9144
2016,COW,94.762978
2016,PASKENTA,42.494411
2016,TEDOC,2.3794219
2016,HOAG 2,64.687111
2016,COLYEAR,465.18246
2016,FLORES,88.573395
2016,DIAMOND,2.8582184
2016,SPRING,16.441874
2016,OAK 2,58.760162
2016,SAN JUAN,55.278599
2016,FRONTIER,44.146595
2016,BLUE,0.15275423
2016,STOCKDALE,65.128983
2016,KEENE,1.1729813
2016,RIVER,0.85383421
2016,GRANITE,4.3569241
2016,BODFISH,2.665767
2016,CARBINE,2.9113624
2016,DUMP,3.4633083
2016,RANGE,515.69788
2016,,5.6621652
2016,,7.9217839
2016,,1.1199391
2016,DEER,1563.4291
2016,BEALE,1.6166136
2016,ROCKY,11.642918
2016,VIEW,2.9347036
2016,TUNNEL,2.3418949
2016,TUCKER,1.2153252
2016,,14.096872
2016,HARTINC,1.7294708
2016,BAR,17.844017
2016,SIESTA,2.6649756
2016,BAKER,75.945091
2016,CAMINO,3.2673557
2016,HOG,320.70151
2016,RIDGE,26.220325
2016,RED,1.854401
2016,OAK,1.8748819
2016,CAMPO,33.726742
2016,BAKER,57.292149
2016,CHEYENNE,72.377655
2016,MARSHES,930.50647
2016,PACHECO,340.54016
2016,STAGECOACH,34.952942
2016,WILLOW,447.95587
2016,KENNEDY,33.587246
2016,TULLOCH,81.881836
2016,TELEGRAPH,13.832623
2016,HUNT,26.523279
2016,DORSEY,19.643669
2016,BUCKSKIN,15.192328
2016,PERRICONE,23.170095
2016,YOSEMITE,7.7135673
2016,APPALOOSA,283.95474
2016,BUCKSKIN,17.563612
2016,CALPINE,14.541461
2016,CANYON,10.932601
2016,CREEK,171.11806
2016,DUNNIGAN,77.782883
2016,FOOTHILL,62.924194
2016,HILL,11.074378
2016,HILLCREST,17.345282
2016,KUGELMAN,62.045834
2016,MOCKINGBIRD,19.849892
2016,NORTH BRANCH,21.990162
2016,TWENTY,10.676426
2016,SAWMILL,1546.7014
2016,RESERVOIR,152.64656
2016,COLD,5730.0747
2016,CLAYTON,3928.0295
2016,KNOXVILLE,40.804478
2016,ESTRELLA,47.407936
2016,O'DONOVAN,33.586662
2016,ELK,18.451151
2016,BLUFF,30.232939
2016,ADELAIDA,11.620736
2016,JUAN,16.248821
2016,RIVER,10.446619
2016,SHEDD,161.34909
2016,TOPAZ,23.763937
2016,GREEN,10.820319
2016,CHIMNEY,46233.918
2016,FRAZIER,86.516129
2016,TORTOISE,19.049162
2016,LAGUNA,46.281208
2016,SAN JUAN,70.311844
2016,REATA ,14.006954
2016,TRABUCO,97.349121
2016,CANYON,19.588163
2016,COW CAMP,10.550702
2016,SAN MATEO CAMPGROUND,22.821396
2016,SADDLE,739.5639
2016,BANGOR,142.63004
2016,COAL,107.73046
2016,SANTOS,87.085243
2016,NINTEY NINE,541.09625
2016,AVOCADO,132.46745
2016,DEWOLF,288.71204
2016,GREEN,131.1804
2016,PANOCHO,53.190807
2016,BIG,187.96405
2016,CURRY,2820.4805
2016,FRAME,166.43956
2016,ARMSTRONG,18.333529
2016,GOOSE,2241.011
2016,MINERAL,6790.293
2016,SUNNY,157.39221
2016,HILL,189.89053
2016,ARROYO,67.732704
2016,OLD,73.978905
2016,LOWE,53.313316
2016,METZ,3856.6018
2016,MERCURY,94.947487
2016,KING,225.06319
2016,MAIN,62.771877
2016,PRIEST,44.333485
2016,ENCINAL,40.790634
2016,BRADLEY,104.77516
2016,SANTA,37.499401
2016,HIDDEN,15.087552
2016,SOBERANES,132104.28
2016,JOLON,18.682922
2016,NEWHALL  FIRE,28.313036
2016,GORMAN FIRE,105.81721
2016,WESTLAKE  FIRE,1.3136909
2016,CEMENT FIRE,30.117508
2016,DALE FIRE,4.6282549
2016,WAYSIDE FIRE,7.1890268
2016,SAGE FIRE,850.88928
2016,TOPANGA FIRE,0.81129211
2016,SYCAMORE FIRE,3.2832754
2016,BARNES FIRE,12.631557
2016,OAK FIRE,8.1005621
2016,SPRINGS FIRE,0.13284877
2016,GORMAN FIRE,4.489233
2016,CALGROVE FIRE,7.8246336
2016,SOLEDAD  FIRE,3.7254248
2016,JOHNSON FIRE,101.49581
2016,SESNON FIRE,28.68535
2016,KAGEL FIRE,61.806499
2016,NEWELL FIRE,0.5850569
2016,CROSSROADS FIRE,0.91834772
2016,RIDGE FIRE,4.4466839
2016,LIBERTY FIRE,4.7989841
2016,COTTONWOOD,0.22409803
2016,GRADE,709.8526
2016,BOGUS,0.75355339
2016,TABLE,23.063673
2016,AGER,0.30688623
2016,COPCO,2.3799493
2016,MCADAMS,0.20091313
2016,BAILEY,27.593451
2016,MOFFETT,29.217527
2016,JOHNSON,22.940971
2016,PANTHER,7.84517
2016,STAFFORD,24.025232
2016,SUMMIT,20.423714
2016,TULLEY,607.44574
2016,ATHENS,155.15523
2016,AUBURN,23.938831
2016,BREWER,16.636429
2016,CHICKEN,22.82077
2016,CHUCK,29.176708
2016,DOUGLAS,17.131739
2016,HAMMONTON,22.961803
2016,MOORE,78.468056
2016,PALLADAY,15.761355
2016,SUNSET,13.914779
2016,VISTA,13.177793
2016,WALDO,23.137691
2016,WALEGRA,6.5477295
2016,WALDO2,23.138197
2016,BEALE,10.516694
2016,JOINES,53.208477
2016,BEALE ESCAPE,389.02899
2016,BUTTE,315.76038
2016,OIL WELL,14.528538
2016,MINA,39.611546
2016,RUFF,45.965359
2016,DOCKERY,27.963249
2016,HOWARD,379.62253
2016,WILLARD,2573.9553
2016,PT REYES,0.69600874
2016,CEDAR,9.2256422
2016,CHIMNEY,1323.6274
2016,CUDDEBACK,698.7193
2016,DUTCH,27.008469
2016,ERSKINE,48008.352
2016,GREAT,10.494216
2016,HAVILAH 2,303.79959
2016,HILLS,1.5352215
2016,JOHAN,229.75795
2016,MERCED,22.87389
2016,ONYX,266.23813
2016,POSO,50.005432
2016,ROSAMOND,16.507524
2016,SODA,2000.1193
2016,TRONA,14.049767
2016,BRIGSS,118.91735
2016,CHECKPOINT,10.143993
2016,TEMECULA,139.96181
2016,WOLF,10.509805
2016,EVERGREEN 1,2.3760936
2016,EVERGREEN 2,36.150967
2016,BOGART,1458.7028
2016,GRUB,85.135742
2016,BROKEN,101.35064
2016,SERPA,63.66468
2016,SPRING,38.995899
2016,DINOSAUR,1246.319
2016,HORSESHOE,372.93689
2016,ALDER,24.999046
2016,CLARK,2816.4224
2016,TOBIN,248.37022
2016,NELSON,22.116323
2016,BASIN,36.232681
2016,EAST,13.593029
2016,KEN,17.316154
2016,PILOT,8110.855
2016,BLUE CUT,36266.695
2016,JACOBSON,1704.5022
2016,SALT,77.807816
2016,TRAILHEAD,5644.6802
2016,WILSON,15.973908
2016,MARINA,641.23145
2016,OWENS RIVER,5457.981
2016,ROCK CREEK,123.2366
2016,ASH,109.70206
2016,LEMM,12.20266
2016,MURKEN,19.843073
2016,CEDAR,29100.559
2016,BOREL,16.03194
2016,TULE,387.52258
2016,MEADOW,4346.2754
2016,SLATE,2614.7117
2016,BAILY,41.73148
2016,HIDDEN,2767.803
2016,OLD,149.49542
2016,EARLY,184.58658
2016,MOKELUMNE,649.87561
2016,SACRED,23.262161
2016,PHOENIX,37.9589
2016,EMERALD,175.32669
2016,WHEATLAND,155.91299
2016,RESERVOIR,1146.5388
2016,FISH,4245.7939
2016,SPUNKY,30.648443
2016,SAND,41382.859
2016,PLEASANT,12.440531
2016,MAREK,41.847244
2016,BURRO,19.115803
2016,FEATHER,100.06615
2016,HOLY,146.05013
2016,COLEMAN,2522.6387
2016,SHERPA ,7465.7515
2016,REY,32580.436
2016,PINE,2300.2546
2016,SOUP 1,133.14796
2016,SOUP 2,2512.5386
2016,WILDERNESS,46.725597
2016,WARM,26.468866
2016,CROWN,796.32867
2016,SACATA,2099.0574
2016,GAP,33011.441
2016,DILLON,14.828347
2016,PONY,2857.1746
2016,SPRING,178.44696
2016,DIABLO ,101.01755
2016,COE ,84.744034
2016,LOMA ,4474.1235
2016,SIERRA,123.96594
2016,CAMANCHE,209.55214
2016,MIDDLE,12.637805
2016,RANCHO,371.65524
2016,SCOTT,86.696411
2016,STORKSBILL,49.232594
2016,HOYA,22.554426
2016,BELL,45.819714
2016,WILLOW,18.027151
2016,BOYS,40.223248
2016,CLAY,31.777239
2016,STONY,15.127195
,UKNOWN,618.89514
,UKNOWN,358.47818
,UKNOWN,1061.3201
,INVERNESS,302.97635
,UKNOWN,133.07933
,UKNOWN,279.84814
,UKNOWN,206.92323
,UKNOWN,949.13342
,UKNOWN,992.61975
,UKNOWN,1188.7618
,UKNOWN,991.49646
,UKNOWN,1731.2048
,UKNOWN,72.523712
,UKNOWN,104.47562
,DEVILS GULCH,1543.1565
,UKNOWN,118.48179
,UKNOWN,146.19785
,UKNOWN,37.651058
,UKNOWN,50.764675
,UKNOWN,3572.7361
,UKNOWN,179.90097
,UKNOWN,269.65671
,UKNOWN,285.4541
,UKNOWN,529.12921
,UKNOWN,228.77075
,UKNOWN,237.26297
,UKNOWN,726.26782
